locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
6386,"Warszawa, ul. Wokalna",no2,6.9,"{'utc': '2023-07-19T15:00:00+00:00', 'local': '2023-07-19T17:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,7.4,"{'utc': '2023-07-19T16:00:00+00:00', 'local': '2023-07-19T18:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,6.7,"{'utc': '2023-07-19T17:00:00+00:00', 'local': '2023-07-19T19:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,12.0,"{'utc': '2023-07-19T18:00:00+00:00', 'local': '2023-07-19T20:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,14.7,"{'utc': '2023-07-19T19:00:00+00:00', 'local': '2023-07-19T21:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,12.6,"{'utc': '2023-07-19T20:00:00+00:00', 'local': '2023-07-19T22:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,12.5,"{'utc': '2023-07-19T21:00:00+00:00', 'local': '2023-07-19T23:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,10.9,"{'utc': '2023-07-19T22:00:00+00:00', 'local': '2023-07-20T00:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,8.8,"{'utc': '2023-07-19T23:00:00+00:00', 'local': '2023-07-20T01:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,8.2,"{'utc': '2023-07-20T00:00:00+00:00', 'local': '2023-07-20T02:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,11.0,"{'utc': '2023-07-20T01:00:00+00:00', 'local': '2023-07-20T03:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,11.0,"{'utc': '2023-07-20T02:00:00+00:00', 'local': '2023-07-20T04:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,13.5,"{'utc': '2023-07-20T03:00:00+00:00', 'local': '2023-07-20T05:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,19.3,"{'utc': '2023-07-20T04:00:00+00:00', 'local': '2023-07-20T06:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,28.4,"{'utc': '2023-07-20T05:00:00+00:00', 'local': '2023-07-20T07:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,31.5,"{'utc': '2023-07-20T06:00:00+00:00', 'local': '2023-07-20T08:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,31.7,"{'utc': '2023-07-20T07:00:00+00:00', 'local': '2023-07-20T09:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,23.9,"{'utc': '2023-07-20T08:00:00+00:00', 'local': '2023-07-20T10:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,18.5,"{'utc': '2023-07-20T09:00:00+00:00', 'local': '2023-07-20T11:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,16.6,"{'utc': '2023-07-20T10:00:00+00:00', 'local': '2023-07-20T12:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,11.6,"{'utc': '2023-07-20T11:00:00+00:00', 'local': '2023-07-20T13:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,9.3,"{'utc': '2023-07-20T12:00:00+00:00', 'local': '2023-07-20T14:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,6.2,"{'utc': '2023-07-20T13:00:00+00:00', 'local': '2023-07-20T15:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,7.0,"{'utc': '2023-07-20T14:00:00+00:00', 'local': '2023-07-20T16:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,8.0,"{'utc': '2023-07-20T15:00:00+00:00', 'local': '2023-07-20T17:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,9.9,"{'utc': '2023-07-20T16:00:00+00:00', 'local': '2023-07-20T18:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,22.0,"{'utc': '2023-07-20T22:00:00+00:00', 'local': '2023-07-21T00:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,21.4,"{'utc': '2023-07-20T23:00:00+00:00', 'local': '2023-07-21T01:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,17.1,"{'utc': '2023-07-21T01:00:00+00:00', 'local': '2023-07-21T03:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,24.1,"{'utc': '2023-07-21T02:00:00+00:00', 'local': '2023-07-21T04:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,20.1,"{'utc': '2023-07-21T03:00:00+00:00', 'local': '2023-07-21T05:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,20.0,"{'utc': '2023-07-21T04:00:00+00:00', 'local': '2023-07-21T06:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,31.4,"{'utc': '2023-07-21T05:00:00+00:00', 'local': '2023-07-21T07:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,30.5,"{'utc': '2023-07-21T06:00:00+00:00', 'local': '2023-07-21T08:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,28.3,"{'utc': '2023-07-21T07:00:00+00:00', 'local': '2023-07-21T09:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,22.5,"{'utc': '2023-07-21T08:00:00+00:00', 'local': '2023-07-21T10:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,7.3,"{'utc': '2023-07-21T09:00:00+00:00', 'local': '2023-07-21T11:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,23.5,"{'utc': '2023-07-21T20:00:00+00:00', 'local': '2023-07-21T22:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,19.0,"{'utc': '2023-07-21T21:00:00+00:00', 'local': '2023-07-21T23:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,8.2,"{'utc': '2023-07-21T22:00:00+00:00', 'local': '2023-07-22T00:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,5.8,"{'utc': '2023-07-21T23:00:00+00:00', 'local': '2023-07-22T01:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,6.8,"{'utc': '2023-07-22T00:00:00+00:00', 'local': '2023-07-22T02:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,8.0,"{'utc': '2023-07-22T01:00:00+00:00', 'local': '2023-07-22T03:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,6.7,"{'utc': '2023-07-22T02:00:00+00:00', 'local': '2023-07-22T04:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,10.5,"{'utc': '2023-07-22T03:00:00+00:00', 'local': '2023-07-22T05:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,12.7,"{'utc': '2023-07-22T04:00:00+00:00', 'local': '2023-07-22T06:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,16.4,"{'utc': '2023-07-22T05:00:00+00:00', 'local': '2023-07-22T07:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,15.5,"{'utc': '2023-07-22T06:00:00+00:00', 'local': '2023-07-22T08:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,17.2,"{'utc': '2023-07-22T07:00:00+00:00', 'local': '2023-07-22T09:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,7.6,"{'utc': '2023-07-22T08:00:00+00:00', 'local': '2023-07-22T10:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,4.3,"{'utc': '2023-07-22T09:00:00+00:00', 'local': '2023-07-22T11:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,4.4,"{'utc': '2023-07-22T10:00:00+00:00', 'local': '2023-07-22T12:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,4.2,"{'utc': '2023-07-22T11:00:00+00:00', 'local': '2023-07-22T13:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,3.5,"{'utc': '2023-07-22T15:00:00+00:00', 'local': '2023-07-22T17:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,5.0,"{'utc': '2023-07-22T16:00:00+00:00', 'local': '2023-07-22T18:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,24.7,"{'utc': '2023-07-22T20:00:00+00:00', 'local': '2023-07-22T22:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,16.9,"{'utc': '2023-07-22T21:00:00+00:00', 'local': '2023-07-22T23:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,21.8,"{'utc': '2023-07-22T22:00:00+00:00', 'local': '2023-07-23T00:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,25.3,"{'utc': '2023-07-22T23:00:00+00:00', 'local': '2023-07-23T01:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,26.6,"{'utc': '2023-07-23T00:00:00+00:00', 'local': '2023-07-23T02:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,23.6,"{'utc': '2023-07-23T01:00:00+00:00', 'local': '2023-07-23T03:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,21.6,"{'utc': '2023-07-23T02:00:00+00:00', 'local': '2023-07-23T04:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,23.5,"{'utc': '2023-07-23T03:00:00+00:00', 'local': '2023-07-23T05:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,16.2,"{'utc': '2023-07-23T04:00:00+00:00', 'local': '2023-07-23T06:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,10.3,"{'utc': '2023-07-23T05:00:00+00:00', 'local': '2023-07-23T07:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,9.4,"{'utc': '2023-07-23T06:00:00+00:00', 'local': '2023-07-23T08:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,6.2,"{'utc': '2023-07-23T07:00:00+00:00', 'local': '2023-07-23T09:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,4.1,"{'utc': '2023-07-23T08:00:00+00:00', 'local': '2023-07-23T10:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,3.7,"{'utc': '2023-07-23T09:00:00+00:00', 'local': '2023-07-23T11:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,3.2,"{'utc': '2023-07-23T11:00:00+00:00', 'local': '2023-07-23T13:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,3.9,"{'utc': '2023-07-23T12:00:00+00:00', 'local': '2023-07-23T14:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,4.3,"{'utc': '2023-07-23T14:00:00+00:00', 'local': '2023-07-23T16:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,4.9,"{'utc': '2023-07-23T15:00:00+00:00', 'local': '2023-07-23T17:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,9.5,"{'utc': '2023-07-23T17:00:00+00:00', 'local': '2023-07-23T19:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,19.2,"{'utc': '2023-07-23T18:00:00+00:00', 'local': '2023-07-23T20:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,34.9,"{'utc': '2023-07-23T20:00:00+00:00', 'local': '2023-07-23T22:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,32.1,"{'utc': '2023-07-23T21:00:00+00:00', 'local': '2023-07-23T23:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,17.4,"{'utc': '2023-07-23T22:00:00+00:00', 'local': '2023-07-24T00:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,12.4,"{'utc': '2023-07-23T23:00:00+00:00', 'local': '2023-07-24T01:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,12.9,"{'utc': '2023-07-24T00:00:00+00:00', 'local': '2023-07-24T02:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,15.8,"{'utc': '2023-07-24T01:00:00+00:00', 'local': '2023-07-24T03:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,13.4,"{'utc': '2023-07-24T02:00:00+00:00', 'local': '2023-07-24T04:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,10.0,"{'utc': '2023-07-24T03:00:00+00:00', 'local': '2023-07-24T05:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,11.8,"{'utc': '2023-07-24T04:00:00+00:00', 'local': '2023-07-24T06:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,24.2,"{'utc': '2023-07-24T05:00:00+00:00', 'local': '2023-07-24T07:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,25.7,"{'utc': '2023-07-24T06:00:00+00:00', 'local': '2023-07-24T08:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,8.9,"{'utc': '2023-07-24T08:00:00+00:00', 'local': '2023-07-24T10:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,5.3,"{'utc': '2023-07-24T09:00:00+00:00', 'local': '2023-07-24T11:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,4.4,"{'utc': '2023-07-24T13:00:00+00:00', 'local': '2023-07-24T15:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,6.1,"{'utc': '2023-07-24T14:00:00+00:00', 'local': '2023-07-24T16:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,17.2,"{'utc': '2023-07-24T18:00:00+00:00', 'local': '2023-07-24T20:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,29.6,"{'utc': '2023-07-24T19:00:00+00:00', 'local': '2023-07-24T21:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,7.2,"{'utc': '2023-07-24T21:00:00+00:00', 'local': '2023-07-24T23:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,4.4,"{'utc': '2023-07-24T22:00:00+00:00', 'local': '2023-07-25T00:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,3.7,"{'utc': '2023-07-24T23:00:00+00:00', 'local': '2023-07-25T01:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,3.9,"{'utc': '2023-07-25T00:00:00+00:00', 'local': '2023-07-25T02:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,3.8,"{'utc': '2023-07-25T01:00:00+00:00', 'local': '2023-07-25T03:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,4.1,"{'utc': '2023-07-25T02:00:00+00:00', 'local': '2023-07-25T04:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,5.6,"{'utc': '2023-07-25T03:00:00+00:00', 'local': '2023-07-25T05:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,12.5,"{'utc': '2023-07-25T05:00:00+00:00', 'local': '2023-07-25T07:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,9.6,"{'utc': '2023-07-25T06:00:00+00:00', 'local': '2023-07-25T08:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,8.5,"{'utc': '2023-07-25T07:00:00+00:00', 'local': '2023-07-25T09:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,5.8,"{'utc': '2023-07-25T08:00:00+00:00', 'local': '2023-07-25T10:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,4.4,"{'utc': '2023-07-25T12:00:00+00:00', 'local': '2023-07-25T14:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,4.5,"{'utc': '2023-07-25T13:00:00+00:00', 'local': '2023-07-25T15:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,9.7,"{'utc': '2023-07-25T19:00:00+00:00', 'local': '2023-07-25T21:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,14.1,"{'utc': '2023-07-25T20:00:00+00:00', 'local': '2023-07-25T22:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,13.4,"{'utc': '2023-07-25T22:00:00+00:00', 'local': '2023-07-26T00:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,15.1,"{'utc': '2023-07-25T23:00:00+00:00', 'local': '2023-07-26T01:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
6386,"Warszawa, ul. Wokalna",no2,10.4,"{'utc': '2023-07-26T00:00:00+00:00', 'local': '2023-07-26T02:00:00+02:00'}",µg/m³,"{'latitude': 52.160772, 'longitude': 21.033819}",PL,,False,,Governmental Organization,reference grade
